contest,caption,funny_votes,unfunny_votes,votes,category,has_question_mark,ends_with_punctuation,caption_length,model
731,I think we broke new ground today.,2112,2141,7312,Top 5 Funny,False,True,34,Human
731,During next week's session we'll have you paint yourself into a corner.,2885,2774,8998,Top 5 Funny,False,True,71,Human
732,"Isn't it true, Mr. Bear, that you were in bed with my client on the night in question?",3268,2540,9579,Top 5 Funny,True,True,86,Human
732,Where were you between the hours of beddy-bye and nighty-night?,3154,3635,9993,Top 5 Funny,True,True,63,Human
732,He’s been in and out of thrift stores since age 10.,2921,3908,10021,Top 5 Unfunny,False,True,51,Human
732,The witness admits having slept with the defendant.,4294,3716,13324,Top 5 Unfunny,False,True,51,Human
732,Where were you between the hours of beddy-bye and nighty-night?,3154,3635,9993,Top 5 Unfunny,True,True,63,Human
732,Wasn’t your left eye sewn back on AFTER you identified my client?!,3057,3592,9975,Top 5 Unfunny,True,True,66,Human
732,"I must recuse myself, your Honor. I sleep with the defendant.",3029,3911,10980,Top 5 Unfunny,False,True,61,Human
732,"It's true, your honor. I slept with the witness.",7863,2991,15673,Top 5 Funny,False,True,48,Human
732,The defense can't rest without this witness.,4149,3508,11509,Top 5 Funny,False,True,44,Human
732,The witness admits having slept with the defendant.,4294,3716,13324,Top 5 Funny,False,True,51,Human
733,They found out we've been fleecing them.,2347,3446,8910,Top 5 Unfunny,False,True,40,Human
733,"Well Mitch, just two more and we can control the Senate",2496,3448,8155,Top 5 Unfunny,False,False,55,Human
733,You figured eating the black one wouldn’t be noticed ??,3564,3522,10381,Top 5 Unfunny,True,True,55,Human
733,YOU unstick them.  Breeding Velcro wool was your idea.,2747,2914,7834,Top 5 Funny,False,True,54,Human
733,They don't hate us because we're wolves; they hate us because we're lawyers.,2983,3360,9351,Top 5 Funny,False,True,76,Human
733,They don't hate us because we're wolves; they hate us because we're lawyers.,2983,3360,9351,Top 5 Unfunny,False,True,76,Human
733,"It's the ""Ewe Too"" movement, Dave. I've gotta let you go.",2431,3582,8706,Top 5 Unfunny,False,True,57,Human
733,Every time we attempt a re-count we fall asleep.,4235,3119,10885,Top 5 Funny,False,True,48,Human
733,"It seems you promised them herd immunity, Sir.",5900,3087,13433,Top 5 Funny,False,True,46,Human
733,You figured eating the black one wouldn’t be noticed ??,3564,3522,10381,Top 5 Funny,True,True,55,Human
734,This your last chance to come clean.,3557,2143,10324,Top 5 Funny,False,True,36,Human
734,Boss is makin' us work from home now.,3343,3212,10388,Top 5 Funny,False,True,37,Human
734,"Stop fighting it kid, everyone eventually sings in the shower.",2986,2911,9710,Top 5 Funny,False,True,62,Human
734,I’m gonna ask you one more time; then I’m gonna flush the toilet.,2859,3198,9156,Top 5 Funny,False,True,65,Human
734,Why didn’t you go BEFORE I tied you up?,1729,2788,7273,Top 5 Funny,True,True,39,Human
734,Why didn’t you go BEFORE I tied you up?,1729,2788,7273,Top 5 Unfunny,True,True,39,Human
734,People don't realize how hard it is to Work From Home in my profession.,1641,3485,7983,Top 5 Unfunny,False,True,71,Human
734,Boss is makin' us work from home now.,3343,3212,10388,Top 5 Unfunny,False,True,37,Human
734,I’m gonna ask you one more time; then I’m gonna flush the toilet.,2859,3198,9156,Top 5 Unfunny,False,True,65,Human
734,"Stop fighting it kid, everyone eventually sings in the shower.",2986,2911,9710,Top 5 Unfunny,False,True,62,Human
735,"Actually, I'm vanilla. Red Velvet is my stripper name.",2749,3113,8910,Top 5 Funny,False,True,54,Human
735,It always ends in tiers......,3714,2345,10374,Top 5 Funny,False,True,29,Human
735,"Trust me, it’ll all end in tiers",1847,2440,7433,Top 5 Funny,False,False,32,Human
735,"Whoa, the cake you fell off of must have been huge!",1644,2706,6668,Top 5 Unfunny,False,True,51,Human
735,I was married once.  Didn’t work out.  She was a tart.,1919,2796,7586,Top 5 Unfunny,False,True,54,Human
735,"Bad news. Edith left with the DJ.  I guess you can't have your cake and Edith, too.",1697,2746,6697,Top 5 Unfunny,False,True,83,Human
735,I shouldn't be telling you this but I saw her last week on a different cake.,3217,2719,9872,Top 5 Unfunny,False,True,76,Human
735,I shouldn't be telling you this but I saw her last week on a different cake.,3217,2719,9872,Top 5 Funny,False,True,76,Human
735,I was married once.  Didn’t work out.  She was a tart.,1919,2796,7586,Top 5 Funny,False,True,54,Human
735,"Actually, I'm vanilla. Red Velvet is my stripper name.",2749,3113,8910,Top 5 Unfunny,False,True,54,Human
736,No one will ever wear that.  Not in 100 million years.,3111,2926,9566,Top 5 Funny,False,True,54,Human
736,The hat is kinda dorky but the kid was delicious.,1093,2410,5155,Top 5 Unfunny,False,True,49,Human
736,It would be a cruel irony if we go extinct but those hats endure.,1688,2481,6325,Top 5 Unfunny,False,True,65,Human
736,"Well, it's an improvement over your MAGA hat.",1798,2560,6052,Top 5 Unfunny,False,True,45,Human
736,No one will ever wear that.  Not in 100 million years.,3111,2926,9566,Top 5 Unfunny,False,True,54,Human
736,Your meal came with a toy?,2524,3075,8683,Top 5 Unfunny,True,True,26,Human
736,"Well, it's an improvement over your MAGA hat.",1798,2560,6052,Top 5 Funny,False,True,45,Human
736,"You can advocate for wind power all you want, Randy, but you’re not going to escape your fossil fuel destiny.",1880,1620,5798,Top 5 Funny,False,True,109,Human
736,Your meal came with a toy?,2524,3075,8683,Top 5 Funny,True,True,26,Human
736,"If that’s a courtship display, I think I know how we go extinct.",2135,2380,7256,Top 5 Funny,False,True,64,Human
737,So much for the security of cloud-based meetings.,1713,3222,8437,Top 5 Funny,False,True,49,Human
737,"As you can see, stalks are up.",1128,2865,6097,Top 5 Unfunny,False,True,30,Human
737,Giant? Next floor.,1379,3072,7220,Top 5 Unfunny,True,True,18,Human
737,So much for the security of cloud-based meetings.,1713,3222,8437,Top 5 Unfunny,False,True,49,Human
737,And that’s when jack realized bean stalks lead to bean counters.,1412,3723,7541,Top 5 Unfunny,False,True,64,Human
737,No one here seems to know Jack.,1930,2893,7652,Top 5 Funny,False,True,31,Human
737,No one here seems to know Jack.,1930,2893,7652,Top 5 Unfunny,False,True,31,Human
737,I thought you said the cloud was secure.,3491,2086,9825,Top 5 Funny,False,True,40,Human
737,"Now that he's hacked the cloud, do you think he'll spill the beans?",2857,2337,8370,Top 5 Funny,True,True,67,Human
737,We have a stalker.,3868,2838,10940,Top 5 Funny,False,True,18,Human
738,"This is your first abduction, isn’t it?",4129,3768,12535,Top 5 Unfunny,True,True,39,Human
738,"After the year they’ve had, it’s the least we can do.",2447,3582,9355,Top 5 Unfunny,False,True,53,Human
738,Can’t wait to see the look on his face when we put these back on the tree.,1643,3570,7640,Top 5 Unfunny,False,True,74,Human
738,"Trust me—I know their language. If he’s ‘raking it in,’ it’s money.",2965,3779,10315,Top 5 Funny,False,True,67,Human
738,"Trust me—I know their language. If he’s ‘raking it in,’ it’s money.",2965,3779,10315,Top 5 Unfunny,False,True,67,Human
738,"Wait, did they say 'take the man and leave' or 'take the man and leaves?'",3875,3164,11207,Top 5 Funny,True,False,73,Human
738,"No, the OTHER pile of useless organic matter.",2820,3573,9386,Top 5 Unfunny,False,True,45,Human
738,"This is your first abduction, isn’t it?",4129,3768,12535,Top 5 Funny,True,True,39,Human
738,Just to mess with him put them back on the tree.,5788,3256,14665,Top 5 Funny,False,True,48,Human
738,"Must be valuable, they spend hours collecting them!",3528,3439,11577,Top 5 Funny,False,True,51,Human
739,"Once tax season is over, you can go back to being the only child.",3017,3806,10597,Top 5 Unfunny,False,True,65,Human
739,Let's think of a better word to call his mommy.,4684,4521,13318,Top 5 Funny,False,True,47,Human
739,He said you ate his homework.,2909,3751,10170,Top 5 Unfunny,False,True,29,Human
739,"He may be my best friend, but you will always be the reason mom and I got married.",3932,3919,11803,Top 5 Unfunny,False,True,82,Human
739,Of course you're not a rescue...who would say that to you?,2996,3578,10246,Top 5 Unfunny,True,True,58,Human
739,"Once tax season is over, you can go back to being the only child.",3017,3806,10597,Top 5 Funny,False,True,65,Human
739,Of course you're not a rescue...who would say that to you?,2996,3578,10246,Top 5 Funny,True,True,58,Human
739,Of course we wanted a son. But we also wanted unconditional love.,5108,3146,13477,Top 5 Funny,False,True,65,Human
739,"He may be my best friend, but you will always be the reason mom and I got married.",3932,3919,11803,Top 5 Funny,False,True,82,Human
739,Let's think of a better word to call his mommy.,4684,4521,13318,Top 5 Unfunny,False,True,47,Human
740,"The policy was “You break it you bought it”, and he ended up owning the place.",3801,2602,9715,Top 5 Funny,False,True,78,Human
740,I tend to complicate simple things.,2154,3795,7497,Top 5 Funny,False,True,35,Human
740,"We never, ever say ""charge it"".",2540,2794,8293,Top 5 Funny,False,True,31,Human
740,He was very excited to get the job. His wife is over the moon.,1761,1752,5337,Top 5 Funny,False,True,62,Human
740,I tend to complicate simple things.,2154,3795,7497,Top 5 Unfunny,False,True,35,Human
740,"We never, ever say ""charge it"".",2540,2794,8293,Top 5 Unfunny,False,True,31,Human
740,"The policy was “You break it you bought it”, and he ended up owning the place.",3801,2602,9715,Top 5 Unfunny,False,True,78,Human
740,"Yes, ma'am, he's the owner. We think of it as china in a bull's shop.",973,2098,4744,Top 5 Unfunny,False,True,69,Human
740,"Slowly...very slowly, take your red scarf off.",1559,2579,6594,Top 5 Unfunny,False,True,46,Human
740,"You think this is impressive, I've got a fox tending my henhouse",1705,2017,5795,Top 5 Funny,False,False,64,Human
741,"When the moon's in the sky like a big winking eye, that's emoji.",2029,2083,5932,Top 5 Funny,False,True,64,Human
741,Don’t be fooled. He has a dark side.,2473,1108,5238,Top 5 Funny,False,True,36,Human
741,Be careful.  He has a dark side.,1622,1927,5632,Top 5 Funny,False,True,32,Human
741,"This isn’t the first time you brought a date up to this spot, isn’t it?",615,1303,2739,Top 5 Unfunny,True,True,71,Human
741,Just look at him.  He's full of himself.,865,1429,3105,Top 5 Funny,False,True,40,Human
741,"When the moon's in the sky like a big winking eye, that's emoji.",2029,2083,5932,Top 5 Unfunny,False,True,64,Human
741,Be careful.  He has a dark side.,1622,1927,5632,Top 5 Unfunny,False,True,32,Human
741,"Don't worry, it's just a phase.",830,1585,3869,Top 5 Unfunny,False,True,31,Human
741,Just look at him.  He's full of himself.,865,1429,3105,Top 5 Unfunny,False,True,40,Human
741,I think it's just a phase.,1020,1039,3458,Top 5 Funny,False,True,26,Human
742,This is the watercolor gallery. We don't allow charcoal here.,336,467,1236,Top 5 Funny,False,True,61,Human
742,"You are under the wrong impression, sir.",290,506,1169,Top 5 Funny,False,True,40,Human
742,"Sir, this is the Met. The Mets are down the street.",282,395,1113,Top 5 Funny,False,True,51,Human
742,"Make mine rare, but not priceless.",221,423,982,Top 5 Funny,False,True,34,Human
742,That’s not how artist-in-residence works.,214,315,834,Top 5 Funny,False,True,41,Human
742,"You are under the wrong impression, sir.",290,506,1169,Top 5 Unfunny,False,True,40,Human
742,"Fine, but no flash photography.",180,493,947,Top 5 Unfunny,False,True,31,Human
742,This is watercolors. Charcoals are the next room over.,161,471,1084,Top 5 Unfunny,False,True,54,Human
742,I’ll have the Rauschenburger.,196,502,1062,Top 5 Unfunny,False,True,29,Human
742,This is the watercolor gallery. We don't allow charcoal here.,336,467,1236,Top 5 Unfunny,False,True,61,Human
743,Getting warmer.,307,820,1447,Top 5 Unfunny,False,True,15,Human
743,Still not level.,587,851,1949,Top 5 Funny,False,True,16,Human
743,“So this is how you lionize yourself?”,530,1196,2067,Top 5 Funny,True,False,38,Human
743,"All right, now out like a lamb!",495,966,2027,Top 5 Funny,False,True,31,Human
743,Does this make me the trophy's wife?,391,986,2050,Top 5 Funny,True,True,36,Human
743,“So this is how you lionize yourself?”,530,1196,2067,Top 5 Unfunny,True,False,38,Human
743,Does this make me the trophy's wife?,391,986,2050,Top 5 Unfunny,True,True,36,Human
743,"All right, now out like a lamb!",495,966,2027,Top 5 Unfunny,False,True,31,Human
743,Still not level.,587,851,1949,Top 5 Unfunny,False,True,16,Human
743,I’ve changed my mind. I love it.,721,773,2079,Top 5 Funny,False,True,32,Human
744,Your going as a satellite dish?  I'm going as a pilgrim.,575,817,2128,Top 5 Funny,True,True,56,Human
744,Mine's a placebo.,518,905,2120,Top 5 Funny,False,True,17,Human
744,I could never pull that off.,606,983,2420,Top 5 Unfunny,False,True,28,Human
744,Mine's a placebo.,518,905,2120,Top 5 Unfunny,False,True,17,Human
744,This way I can still drink out of the toilet.,509,886,2125,Top 5 Unfunny,False,True,45,Human
744,"It might be on backwards, but now they put the thermometer in my mouth.",612,877,2105,Top 5 Unfunny,False,True,71,Human
744,"Think I look stupid, my master has one that covers his mouth and nose""",457,823,1863,Top 5 Unfunny,False,False,70,Human
744,"It might be on backwards, but now they put the thermometer in my mouth.",612,877,2105,Top 5 Funny,False,True,71,Human
744,I could never pull that off.,606,983,2420,Top 5 Funny,False,True,28,Human
744,Any place you'd like me to lick for you?,532,753,1839,Top 5 Funny,True,True,40,Human
745,We traced the slime trail back to Ted Cruz's house.,1654,2017,4981,Top 5 Funny,False,True,51,Human
745,People need to run for their lives no later than Wednesday.,1070,1724,4406,Top 5 Unfunny,False,True,59,Human
745,We probably should have done something about this last year when it was still three blocks away.,1616,1946,5576,Top 5 Unfunny,False,True,96,Human
745,We traced the slime trail back to Ted Cruz's house.,1654,2017,4981,Top 5 Unfunny,False,True,51,Human
745,"We are going to need all the garlic, butter, shallots, and parsley you can find.",1521,2169,5531,Top 5 Unfunny,False,True,80,Human
745,The mail's here.,1719,2391,5877,Top 5 Unfunny,False,True,16,Human
745,"Just say the word, General. I have thirty French chefs on standby.",1174,1636,4443,Top 5 Funny,False,True,66,Human
745,"We are going to need all the garlic, butter, shallots, and parsley you can find.",1521,2169,5531,Top 5 Funny,False,True,80,Human
745,We probably should have done something about this last year when it was still three blocks away.,1616,1946,5576,Top 5 Funny,False,True,96,Human
745,The mail's here.,1719,2391,5877,Top 5 Funny,False,True,16,Human
746,How about you do a little more hunting and a little less gathering?,1445,2000,5538,Top 5 Funny,True,True,67,Human
746,That wasn't the kind of erection I had in mind,1639,2607,6134,Top 5 Unfunny,False,False,46,Human
746,It’s a rock classic.  I’ll call it Stairway to Heaven.,1456,2224,5486,Top 5 Unfunny,False,True,54,Human
746,Did you even look at the instructions?,1336,2181,5658,Top 5 Unfunny,True,True,38,Human
746,"On second thought, put them back in a circle.",1599,2111,6126,Top 5 Funny,False,True,45,Human
746,"Okay, now throw me the slinky.",1292,2131,5210,Top 5 Unfunny,False,True,30,Human
746,I forgot what I came upstairs for.,1738,2127,5902,Top 5 Funny,False,True,34,Human
746,That wasn't the kind of erection I had in mind,1639,2607,6134,Top 5 Funny,False,False,46,Human
746,"First a wheel, now stairs. When are you going to invent something useful?",1383,2179,5498,Top 5 Unfunny,True,True,73,Human
746,It’s a rock classic.  I’ll call it Stairway to Heaven.,1456,2224,5486,Top 5 Funny,False,True,54,Human
747,I think it's called an air B&B.,1521,1607,4990,Top 5 Unfunny,False,True,31,Human
747,I think it's called an air B&B.,1521,1607,4990,Top 5 Funny,False,True,31,Human
747,I just hope they don’t put in a pool.,1551,1674,5287,Top 5 Unfunny,False,True,37,Human
747,Just be glad he's not wearing his kilt today.,1707,1686,5183,Top 5 Unfunny,False,True,45,Human
747,They never tell you the whole story behind those reverse mortgages.,1039,1238,3572,Top 5 Funny,False,True,67,Human
747,I don’t think he understands the gravity of his situation.,1073,1340,3817,Top 5 Funny,False,True,58,Human
747,You said your grandson made those brownies...?,1018,1338,3509,Top 5 Unfunny,True,True,46,Human
747,I just hope they don’t put in a pool.,1551,1674,5287,Top 5 Funny,False,True,37,Human
747,Just be glad he's not wearing his kilt today.,1707,1686,5183,Top 5 Funny,False,True,45,Human
747,I don’t think he understands the gravity of his situation.,1073,1340,3817,Top 5 Unfunny,False,True,58,Human
748,This isn't what I thought a return to inside dining would look like.,1038,1836,4399,Top 5 Unfunny,False,True,68,Human
748,Talk about being consumed by your work.,1086,1715,4549,Top 5 Funny,False,True,39,Human
748,"It's slow now, but we'll be pooped by the end of the night.",1078,1682,3935,Top 5 Funny,False,True,59,Human
748,Not the return to inside dining I was expecting,1077,1730,4400,Top 5 Funny,False,False,47,Human
748,Study for six years in Paris and you're stuck in some rib joint.,1172,1975,4932,Top 5 Unfunny,False,True,64,Human
748,I thought you said the job was in Wales!,1162,1875,4515,Top 5 Unfunny,False,True,40,Human
748,I can't stand working on an empty stomach.,995,1846,4397,Top 5 Unfunny,False,True,42,Human
748,Study for six years in Paris and you're stuck in some rib joint.,1172,1975,4932,Top 5 Funny,False,True,64,Human
748,I thought you said the job was in Wales!,1162,1875,4515,Top 5 Funny,False,True,40,Human
748,Not the return to inside dining I was expecting,1077,1730,4400,Top 5 Unfunny,False,False,47,Human
749,They’re not impressed. They say Mr. Renault two balconies below us is juggling three penguins and a brick of Gorgonzola.,1298,2191,5311,Top 5 Unfunny,False,True,120,Human
749,"[Texting]...he poured me a glass of wine, took me out onto his balcony and said 'this is where the magic happens.' """,1319,2003,5078,Top 5 Unfunny,False,False,116,Human
749,4B wants you to make her husband disappear.,1493,1875,5163,Top 5 Funny,False,True,43,Human
749,It's Tom's way of telling everyone I'm pregnant.,1475,2462,5805,Top 5 Funny,False,True,48,Human
749,"You've got two million followers, Frank, but most of them are rabbits.",1149,2163,4797,Top 5 Unfunny,False,True,70,Human
749,They’re not impressed. They say Mr. Renault two balconies below us is juggling three penguins and a brick of Gorgonzola.,1298,2191,5311,Top 5 Funny,False,True,120,Human
749,"You've got two million followers, Frank, but most of them are rabbits.",1149,2163,4797,Top 5 Funny,False,True,70,Human
749,It's Tom's way of telling everyone I'm pregnant.,1475,2462,5805,Top 5 Unfunny,False,True,48,Human
749,"[Texting]...he poured me a glass of wine, took me out onto his balcony and said 'this is where the magic happens.' """,1319,2003,5078,Top 5 Funny,False,False,116,Human
749,The Johnsons would like to know if we've seen their rabbit.,1139,2066,4829,Top 5 Unfunny,False,True,59,Human
750,It’s good to be back in the field. It just wasn’t the same working from home.,1486,1947,5363,Top 5 Funny,False,True,77,Human
750,This job is much ado about mutton.,1028,1769,4217,Top 5 Unfunny,False,True,34,Human
750,"Every night when I try to sleep, I can't stop thinking about work.",1107,1843,4655,Top 5 Unfunny,False,True,66,Human
750,"Remember Dave, Rule #1: Never Count Them. Dave? Dave?",1235,1771,4547,Top 5 Funny,True,True,53,Human
750,"Remember Dave, Rule #1: Never Count Them. Dave? Dave?",1235,1771,4547,Top 5 Unfunny,True,True,53,Human
750,Do you remember what the missing one looked like?,1159,1875,4676,Top 5 Funny,True,True,49,Human
750,"Ewe, ewe. ewe. That's all we ever talk about.",1150,1739,4377,Top 5 Funny,False,True,45,Human
750,It’s good to be back in the field. It just wasn’t the same working from home.,1486,1947,5363,Top 5 Unfunny,False,True,77,Human
750,Do you remember what the missing one looked like?,1159,1875,4676,Top 5 Unfunny,True,True,49,Human
750,Remember to check for faces—I once barked at a cotton bale for hours.,1178,1608,4334,Top 5 Funny,False,True,69,Human
751,"It would never work...
we move in different circles.",1474,2028,5529,Top 5 Unfunny,False,True,52,Human
751,"Well it’s clear this is a dream, no one is looking at their phone.",1267,1888,4905,Top 5 Unfunny,False,True,66,Human
751,My fish says you get used to it.,1268,1755,4903,Top 5 Funny,False,True,32,Human
751,"It would never work...
we move in different circles.",1474,2028,5529,Top 5 Funny,False,True,52,Human
751,"If you jump up and down, it starts snowing.",1499,1787,4996,Top 5 Funny,False,True,43,Human
751,I had to break up with my last boyfriend because he was a prick.,1555,2210,5280,Top 5 Funny,False,True,64,Human
751,"If you see a fork in the road, avoid it.",1682,1863,5581,Top 5 Unfunny,False,True,40,Human
751,"If you jump up and down, it starts snowing.",1499,1787,4996,Top 5 Unfunny,False,True,43,Human
751,I had to break up with my last boyfriend because he was a prick.,1555,2210,5280,Top 5 Unfunny,False,True,64,Human
751,"If you see a fork in the road, avoid it.",1682,1863,5581,Top 5 Funny,False,True,40,Human
752,Just play it cool and whatever you do don’t say the movie was better .,2993,3457,10191,Top 5 Unfunny,False,True,70,Human
752,Just keep walking and act illiterate.,3129,3516,10228,Top 5 Unfunny,False,True,37,Human
752,They all appear to be runaway bestsellers.,2711,3533,9933,Top 5 Unfunny,False,True,42,Human
752,I wish they'd stop calling us 'spineless.',2269,3616,9147,Top 5 Unfunny,False,False,42,Human
752,"Uh-oh, it’s a novel virus.",2669,3741,9648,Top 5 Unfunny,False,True,26,Human
752,we're literally surrounded,2783,2999,8493,Top 5 Funny,False,False,26,Human
752,Just play it cool and whatever you do don’t say the movie was better .,2993,3457,10191,Top 5 Funny,False,True,70,Human
752,"Be careful, the one behind us is unabridged.",3120,3225,10013,Top 5 Funny,False,True,44,Human
752,Just keep walking and act illiterate.,3129,3516,10228,Top 5 Funny,False,True,37,Human
752,Don't give them anything. It only encourages sequels.,2912,2976,9157,Top 5 Funny,False,True,53,Human
753,"If anyone asks, you’re my support animal.",1123,2052,4868,Top 5 Unfunny,False,True,41,Human
753,I chased you down for 700 pages and now I run into you in the cereal aisle?,1030,2145,4826,Top 5 Unfunny,True,True,75,Human
753,My therapist says you’re a metaphor.,975,1988,4699,Top 5 Unfunny,False,True,36,Human
753,Catch you later.,915,1979,4377,Top 5 Unfunny,False,True,16,Human
753,Hit me again with your cart and I'll hunt you down until the day I die.,1402,2457,5621,Top 5 Unfunny,False,True,71,Human
753,My therapist says you’re a metaphor.,975,1988,4699,Top 5 Funny,False,True,36,Human
753,It was Melville who called you a dick.,1021,1897,4145,Top 5 Funny,False,True,38,Human
753,I chased you down for 700 pages and now I run into you in the cereal aisle?,1030,2145,4826,Top 5 Funny,True,True,75,Human
753,"If anyone asks, you’re my support animal.",1123,2052,4868,Top 5 Funny,False,True,41,Human
753,Hit me again with your cart and I'll hunt you down until the day I die.,1402,2457,5621,Top 5 Funny,False,True,71,Human
754,"Whoa, the new recruit went down the laundry chute.",1001,1687,3970,Top 5 Funny,False,True,50,Human
754,"Wait, is the call for Times Square or Columbus Circle?",975,2000,4416,Top 5 Funny,True,True,54,Human
754,I’m not sure the department knows what diversity in the workplace really means.,838,1747,3894,Top 5 Unfunny,False,True,79,Human
754,I’m not sure the department knows what diversity in the workplace really means.,838,1747,3894,Top 5 Funny,False,True,79,Human
754,After you - I’m out of shape.,761,1531,3354,Top 5 Funny,False,True,29,Human
754,What if I don't identify with either?,804,1757,3941,Top 5 Funny,True,True,37,Human
754,After you - I’m out of shape.,761,1531,3354,Top 5 Unfunny,False,True,29,Human
754,What if I don't identify with either?,804,1757,3941,Top 5 Unfunny,True,True,37,Human
754,"Whoa, the new recruit went down the laundry chute.",1001,1687,3970,Top 5 Unfunny,False,True,50,Human
754,"Wait, is the call for Times Square or Columbus Circle?",975,2000,4416,Top 5 Unfunny,True,True,54,Human
755,You knew I was a Neanderthal when you married me.,911,1357,3670,Top 5 Funny,False,True,49,Human
755,The restroom is just down the hall and anywhere you want.,864,1183,3134,Top 5 Funny,False,True,57,Human
755,"Myles, the pandemic is ending.  You should try to find your pants.",855,1256,3160,Top 5 Funny,False,True,66,Human
755,So what am I then? Ancient history?,1005,1562,4151,Top 5 Unfunny,True,True,35,Human
755,"Kevin, at some point you're going to have to shave and go back into the office",942,1448,3760,Top 5 Unfunny,False,False,78,Human
755,You knew I was a Neanderthal when you married me.,911,1357,3670,Top 5 Unfunny,False,True,49,Human
755,I just can’t get past the difference in our ages.,844,1315,3375,Top 5 Unfunny,False,True,49,Human
755,"Of course everything's locally sourced.  Where else is there?""",756,1267,3289,Top 5 Unfunny,True,False,62,Human
755,So what am I then? Ancient history?,1005,1562,4151,Top 5 Funny,True,True,35,Human
755,"Kevin, at some point you're going to have to shave and go back into the office",942,1448,3760,Top 5 Funny,False,False,78,Human
756,"Yes, that’s impressive, but I’m talking about changing who you are on the inside.",746,1156,2780,Top 5 Unfunny,False,True,81,Human
756,I’m referring you to another therapist. I’m afraid I can’t see you any longer.,1048,1430,3745,Top 5 Funny,False,True,78,Human
756,"No, wait! I can change!",713,1133,2761,Top 5 Unfunny,False,True,23,Human
756,"If you’re still here, your time is up.",836,1183,2944,Top 5 Funny,False,True,38,Human
756,"Yes, that’s impressive, but I’m talking about changing who you are on the inside.",746,1156,2780,Top 5 Funny,False,True,81,Human
756,"And just when I finally got comfortable in my own skin, she repainted the bedroom.",936,1124,3068,Top 5 Unfunny,False,True,82,Human
756,"No, wait! I can change!",713,1133,2761,Top 5 Funny,False,True,23,Human
756,"If you’re still here, your time is up.",836,1183,2944,Top 5 Unfunny,False,True,38,Human
756,I’m referring you to another therapist. I’m afraid I can’t see you any longer.,1048,1430,3745,Top 5 Unfunny,False,True,78,Human
756,"And just when I finally got comfortable in my own skin, she repainted the bedroom.",936,1124,3068,Top 5 Funny,False,True,82,Human
757,That reminds me. Your mother called.,1061,1933,4424,Top 5 Unfunny,False,True,36,Human
757,"They banned him from Twitter, but he’s still in the Cloud.",1104,1943,4457,Top 5 Unfunny,False,True,58,Human
757,I thought partly cloudy with a chance of rage was a typo,1189,2006,4773,Top 5 Funny,False,False,56,Human
757,"They banned him from Twitter, but he’s still in the Cloud.",1104,1943,4457,Top 5 Funny,False,True,58,Human
757,Well it looks like my mother found out that you’re not Jewish.,1159,1954,4482,Top 5 Funny,False,True,62,Human
757,What the hell did you upload to the cloud?!,1038,2118,4656,Top 5 Funny,True,True,43,Human
757,What the hell did you upload to the cloud?!,1038,2118,4656,Top 5 Unfunny,True,True,43,Human
757,I thought partly cloudy with a chance of rage was a typo,1189,2006,4773,Top 5 Unfunny,False,False,56,Human
757,Well it looks like my mother found out that you’re not Jewish.,1159,1954,4482,Top 5 Unfunny,False,True,62,Human
757,That reminds me. Your mother called.,1061,1933,4424,Top 5 Funny,False,True,36,Human
758,My company rehired me as an outside consultant.,880,1621,3788,Top 5 Funny,False,True,47,Human
758,I told you nobody would notice my missing pants.,762,1610,3137,Top 5 Unfunny,False,True,48,Human
758,Honey can you close the door? I’m in a meeting.,1186,1778,4448,Top 5 Funny,True,True,47,Human
758,I’m secretary of the exterior.,1358,2179,5033,Top 5 Funny,False,True,30,Human
758,I’m secretary of the exterior.,1358,2179,5033,Top 5 Unfunny,False,True,30,Human
758,"Yes, Helen, I'll be home for lunch.",1060,2124,4621,Top 5 Unfunny,False,True,35,Human
758,Honey can you close the door? I’m in a meeting.,1186,1778,4448,Top 5 Unfunny,True,True,47,Human
758,My company rehired me as an outside consultant.,880,1621,3788,Top 5 Unfunny,False,True,47,Human
758,I told you nobody would notice my missing pants.,762,1610,3137,Top 5 Funny,False,True,48,Human
758,"Yes, Helen, I'll be home for lunch.",1060,2124,4621,Top 5 Funny,False,True,35,Human
759,There are two things certain in life: death and taxidermy.,550,1158,2343,Top 5 Funny,False,True,58,Human
759,They call it kitsch-and-release.,1263,2225,4732,Top 5 Unfunny,False,True,32,Human
759,Well if it isn't the one that got away.,550,1085,2339,Top 5 Funny,False,True,39,Human
759,"Well, well, well. If  it isn't the one who got away.",714,1324,2984,Top 5 Funny,False,True,52,Human
759,They call it kitsch-and-release.,1263,2225,4732,Top 5 Funny,False,True,32,Human
759,"No, Jerry, I did not have a good weekend.",498,1037,2246,Top 5 Unfunny,False,True,41,Human
759,"Well, well, well. If  it isn't the one who got away.",714,1324,2984,Top 5 Unfunny,False,True,52,Human
759,There are two things certain in life: death and taxidermy.,550,1158,2343,Top 5 Unfunny,False,True,58,Human
759,"No, Jerry, I did not have a good weekend.",498,1037,2246,Top 5 Funny,False,True,41,Human
759,Well if it isn't the one that got away.,550,1085,2339,Top 5 Unfunny,False,True,39,Human
760,Perhaps Monsieur should not have tried to order in French.,1292,2403,5354,Top 5 Funny,False,True,58,Human
760,"If you don't already, you should have reservations.",942,1904,3731,Top 5 Unfunny,False,True,51,Human
760,It's curb to table.,1603,2512,6068,Top 5 Funny,False,True,19,Human
