contest,rank,caption,mean,precision,votes,not_funny,somewhat_funny,funny,has_question_mark,ends_with_punctuation,caption_length
532,2438,Too much krill. Happens every time.,1.165289256198347,0.0428770865462076,121,106,10,5,False,True,35
532,2439,"This island isn't big enough for the two of us, Hombre.",1.165289256198347,0.0428770865462076,121,106,10,5,False,True,55
532,2440,"What do you say we try that again, Jonah?",1.165289256198347,0.0444543090996017,121,107,8,6,True,True,41
532,2441,Sorry for dropping by unannounced!,1.1639344262295082,0.0392323296008589,122,105,14,3,False,True,34
532,2442,This is about as successful as when you came to my place.,1.1639344262295082,0.0356119318788331,122,103,18,1,False,True,57
532,2443,Whatever happened to Wilson?,1.1639344262295082,0.0409225937935796,122,106,12,4,True,True,28
532,2444,This is the last time I order take-out.,1.1639344262295082,0.0392323296008589,122,105,14,3,False,True,39
532,2445,This island's not big enough for both of us!,1.1639344262295082,0.037465887004401,122,104,16,2,False,True,44
532,2446,I'm so tired of sushi.,1.1639344262295082,0.037465887004401,122,104,16,2,False,True,22
532,2447,This island was reserved for me.,1.1639344262295082,0.0409225937935796,122,106,12,4,False,True,32
532,2448,you have reached your destination!,1.1639344262295082,0.0441092357286102,122,108,8,6,False,True,34
532,2449,"Excuse me, I didn't know that this Island was taken.",1.1639344262295082,0.0356119318788331,122,103,18,1,False,True,52
532,2450,"Well, this looks like the beginning of a long friendship.",1.1639344262295082,0.037465887004401,122,104,16,2,False,True,57
532,2451,Ok...Down Boy..Down Boy.,1.1639344262295082,0.037465887004401,122,104,16,2,False,True,24
532,2452,"Jonah, So good to see you again!",1.1639344262295082,0.037465887004401,122,104,16,2,False,True,32
532,2453,"You gotta hide me, that captain is so obsessive-compulsive!",1.1639344262295082,0.0409225937935796,122,106,12,4,False,True,59
532,2454,Now they can call you Fishmeal!,1.1639344262295082,0.0409225937935796,122,106,12,4,False,True,31
532,2455,I wonder how Free Willy made it.,1.1639344262295082,0.0392323296008589,122,105,14,3,False,True,32
532,2456,I'm only doing this for research,1.1639344262295082,0.037465887004401,122,104,16,2,False,False,32
532,2457,My lawyer called it a breach of contact.,1.1639344262295082,0.0392323296008589,122,105,14,3,False,True,40
532,2458,Now you grasp the weight of the situation.,1.1639344262295082,0.037465887004401,122,104,16,2,False,True,42
532,2459,"Okay, I concede. You absolutely spout wisdom.",1.1639344262295082,0.0392323296008589,122,105,14,3,False,True,45
532,2460,It worked on Free Willy...,1.1639344262295082,0.0425457598319529,122,107,10,5,False,True,26
532,2461,"It's a bit isolated, but I'm having a whale of a time. Thanks for asking",1.1639344262295082,0.0409225937935796,122,106,12,4,False,False,72
532,2462,"To you, buddy, it's Uncle Moby.",1.1639344262295082,0.0392323296008589,122,105,14,3,False,True,31
532,2463,"Air B&B said I'd have an ocean view, but this is ridiculous",1.1639344262295082,0.037465887004401,122,104,16,2,False,False,59
532,2464,A whale's interpretation of 'No man is an island.',1.1639344262295082,0.037465887004401,122,104,16,2,False,False,50
532,2465,I hear you been talking to Ahab.,1.1639344262295082,0.0409225937935796,122,106,12,4,False,True,32
532,2466,Dumb idea to practice my whale call technique.,1.1639344262295082,0.0409225937935796,122,106,12,4,False,True,46
532,2467,Babe. We need to chat. I think I need more space.,1.1639344262295082,0.0425457598319529,122,107,10,5,False,True,49
532,2468,Tomorrow you can have the top bunk.,1.1639344262295082,0.0356119318788331,122,103,18,1,False,True,35
532,2469,Quick! Drag me back to the water!,1.1639344262295082,0.0425457598319529,122,107,10,5,False,True,33
532,2470,"Ahab is in the area, so can I crash with you for a while?",1.1639344262295082,0.037465887004401,122,104,16,2,True,True,57
532,2471,"Of course I love to snuggle, but honestly, I think my whole body has gone numb.",1.1639344262295082,0.0392323296008589,122,105,14,3,False,True,79
532,2472,"Ishmael, you said? Well it's Smushmael now.",1.1639344262295082,0.0409225937935796,122,106,12,4,True,True,43
532,2473,I'm a blue whale in need of a hug.,1.1639344262295082,0.0392323296008589,122,105,14,3,False,True,34
532,2474,"I screamed ""heeelp"" not ""kelp""",1.1639344262295082,0.0392323296008589,122,105,14,3,False,False,30
532,2475,I gotta stop drinking.,1.1626016260162602,0.0389348789055969,123,106,14,3,False,True,22
532,2476,What's the catch?,1.1596638655462186,0.0395516700939764,119,103,13,3,True,True,17
532,2477,"This really isn't your week, is it?",1.1596638655462186,0.0413130059487324,119,104,11,4,True,True,35
532,2478,This is how it feels to caption another island cartoon.,1.1596638655462186,0.0377081523536422,119,102,15,2,False,True,55
532,2479,Ok. Next time you get to be the man.,1.1596638655462186,0.0430022594036319,119,105,9,5,False,True,36
532,2480,MY NAME IS FRANKLIN AND I'M NOT PLANKTON. DO YOU MIND OPENING YOUR MOUTH?,1.1596638655462186,0.0430022594036319,119,105,9,5,True,True,73
532,2481,"Oops, sorry. Your radio sounded like a mating call.",1.1596638655462186,0.0395516700939764,119,103,13,3,False,True,51
532,2482,DON'T call me RICHARD!,1.1596638655462186,0.0395516700939764,119,103,13,3,False,True,22
532,2483,"Allegorically speaking, this was not the ending Stan had anticipated.",1.1596638655462186,0.0357697484004045,119,101,17,1,False,True,69
532,2484,"Your Craig's List ad said parking was included, but apparently not.",1.1596638655462186,0.0430022594036319,119,105,9,5,False,True,67
532,2485,What does 'mmmummmbummummm' mean?,1.1596638655462186,0.0395516700939764,119,103,13,3,True,True,33
532,2486,I just wish you were more talkative sometimes.,1.1596638655462186,0.0413130059487324,119,104,11,4,False,True,46
532,2487,"Sorry, Hamptons property was too expensive.",1.1596638655462186,0.0395516700939764,119,103,13,3,False,True,43
532,2488,"It was a nice visit, now roll me back in.",1.1596638655462186,0.0377081523536422,119,102,15,2,False,True,41
532,2489,I'm kind of liking this whole AirB&B situation.,1.1596638655462186,0.0413130059487324,119,104,11,4,False,True,47
532,2490,My fluke's asleep.,1.1596638655462186,0.0337200985664484,119,100,19,0,False,True,18
532,2491,"I think you are right, you should be the big spoon.",1.1596638655462186,0.0377081523536422,119,102,15,2,False,True,51
532,2492,I didn't see that coming.,1.1596638655462186,0.0377081523536422,119,102,15,2,False,True,25
532,2493,Isn't it my turn to be on top?,1.1596638655462186,0.0395516700939764,119,103,13,3,True,True,30
532,2494,"I told you, it's not ""Moby Dick,"" it's Moby Richard.",1.1596638655462186,0.0377081523536422,119,102,15,2,False,True,52
532,2495,"For the last time, you are not, I repeat, NOT a lap-whale",1.1596638655462186,0.0413130059487324,119,104,11,4,False,False,57
532,2496,"Olly, Olly oxen free!",1.1596638655462186,0.0395516700939764,119,103,13,3,False,True,21
532,2497,"Pacific Life commercial, take one.",1.1596638655462186,0.0357697484004045,119,101,17,1,False,True,34
532,2498,You should consider adding additional coverage to your homeowners policy.,1.1596638655462186,0.0377081523536422,119,102,15,2,False,True,73
532,2499,I think you've overstayed your whalecome.,1.1596638655462186,0.0413130059487324,119,104,11,4,False,True,41
532,2500,That must have been your whistling and not my mother's.,1.1596638655462186,0.0357697484004045,119,101,17,1,False,True,55
532,2501,"Jonah! Whatcha doing here, man?",1.1596638655462186,0.0413130059487324,119,104,11,4,True,True,31
532,2502,"Of all the gin joints, in all the world, she walks into mine",1.1596638655462186,0.0413130059487324,119,104,11,4,False,False,60
532,2503,I'm really flattened by your attention.,1.1596638655462186,0.0377081523536422,119,102,15,2,False,True,39
532,2504,What's that wailing sound?,1.1596638655462186,0.0413130059487324,119,104,11,4,True,True,26
532,2505,I want to evolve,1.1596638655462186,0.0395516700939764,119,103,13,3,False,False,16
532,2506,I don't suppose you could hand me my harpoon?,1.1596638655462186,0.0357697484004045,119,101,17,1,True,True,45
532,2507,"OK, now you scratch my back.",1.1596638655462186,0.0413130059487324,119,104,11,4,False,True,28
532,2508,Could you just roll a bit to the left?,1.1596638655462186,0.0377081523536422,119,102,15,2,True,True,38
532,2509,Bet you're glad i skipped the second helping of plankton this morning!,1.1596638655462186,0.0395516700939764,119,103,13,3,False,True,70
532,2510,"I can't quit you, Jonah.",1.1596638655462186,0.0377081523536422,119,102,15,2,False,True,24
532,2511,"""This is not your week"".",1.1596638655462186,0.0413130059487324,119,104,11,4,False,True,24
532,2512,That was close. At first I thought it was a Great White.,1.1596638655462186,0.0377081523536422,119,102,15,2,False,True,56
532,2513,The orca dared me to.,1.1596638655462186,0.0377081523536422,119,102,15,2,False,True,21
532,2514,Rub her tummy and Shamu would follow you anywhere!,1.1596638655462186,0.0357697484004045,119,101,17,1,False,True,50
532,2515,Uggghhhh... call me Squishmael.,1.1596638655462186,0.0430022594036319,119,105,9,5,False,True,31
532,2516,You looked like Pikachu from the water.,1.1596638655462186,0.0357697484004045,119,101,17,1,False,True,39
532,2517,"Look out little buddy, sharks!",1.1596638655462186,0.0377081523536422,119,102,15,2,False,True,30
532,2518,Jonah! Where have you been?,1.1596638655462186,0.0395516700939764,119,103,13,3,True,True,27
532,2519,"Sorry, buddy, but life's a beach!",1.1596638655462186,0.0377081523536422,119,102,15,2,False,True,33
532,2520,So you're the one that didn't get away.,1.1596638655462186,0.0377081523536422,119,102,15,2,False,True,39
532,2521,Now you understand why they call me Moby Dick?,1.1596638655462186,0.0413130059487324,119,104,11,4,True,True,46
532,2522,I don't care about the research. They've never flossed with a palm tree.,1.1596638655462186,0.0430022594036319,119,105,9,5,False,True,72
532,2523,"Sorry, Mr. Trump, but exiling you to a desert island just wasn't ""hyuge"" enough.",1.1596638655462186,0.0413130059487324,119,104,11,4,False,True,80
532,2524,That concludes the exam. You owe me for a new palm tree.,1.1596638655462186,0.0357697484004045,119,101,17,1,False,True,56
532,2525,Do I still get the herring?,1.1596638655462186,0.0430022594036319,119,105,9,5,True,True,27
532,2526,I tried to tell him . . . an island economy just can't support an aquarium . . .,1.1596638655462186,0.0413130059487324,119,104,11,4,False,True,80
532,2527,"Jonah? Where are you, buddy?",1.1596638655462186,0.0413130059487324,119,104,11,4,True,True,28
532,2528,Just need to catch my breath...,1.1596638655462186,0.0377081523536422,119,102,15,2,False,True,31
532,2529,Take a deep breath. 5 more minutes and we're done with your oil change.,1.1596638655462186,0.0377081523536422,119,102,15,2,False,True,71
532,2530,"Just to let you know, I'm NOT having a whale of a good time here!",1.1596638655462186,0.0395516700939764,119,103,13,3,False,True,65
532,2531,"Okay, I’ll call you Ishmael. But I’m here to take you to the same place I took Captain Ahab.",1.1596638655462186,0.0430022594036319,119,105,9,5,False,True,92
532,2532,"My bad, I thought that you were Jonah",1.1596638655462186,0.0395516700939764,119,103,13,3,False,False,37
532,2533,I told you that it's not big enough for the both of us.,1.1596638655462186,0.0395516700939764,119,103,13,3,False,True,55
532,2534,"Wait, are you trying to tell me you didn't request an Uber?",1.1596638655462186,0.0357697484004045,119,101,17,1,True,True,59
532,2535,I admit it's a bit of a squeeze.,1.1596638655462186,0.0413130059487324,119,104,11,4,False,True,32
532,2536,You're not Captain Ahab?,1.1596638655462186,0.0413130059487324,119,104,11,4,True,True,24
532,2537,"You know, Jonah, this routine is getting old.",1.1596638655462186,0.0377081523536422,119,102,15,2,False,True,45
532,2538,Beached Whale Lives Matter!,1.1596638655462186,0.0413130059487324,119,104,11,4,False,True,27
532,2539,I just asked for some sushi.,1.1596638655462186,0.0413130059487324,119,104,11,4,False,True,28
532,2540,Not my fault your desert-island companion wish was Moby.,1.1596638655462186,0.0430022594036319,119,105,9,5,False,True,56
532,2541,Where exactly is that thorn?,1.1596638655462186,0.0377081523536422,119,102,15,2,True,True,28
532,2542,I'm glad I finally found a therapist.,1.1596638655462186,0.0395516700939764,119,103,13,3,False,True,37
532,2543,I heard someone shouting my name....Wilson.,1.1596638655462186,0.0377081523536422,119,102,15,2,False,True,43
532,2544,This is all I can afford since SeaWorld let me go.,1.1596638655462186,0.0413130059487324,119,104,11,4,False,True,50
532,2545,Oops! Sorry. My GPS kept recalculating!,1.1596638655462186,0.0377081523536422,119,102,15,2,False,True,39
532,2546,They don't call me Moby Dick for nothing!,1.1596638655462186,0.0395516700939764,119,103,13,3,False,True,41
532,2547,Quit crying and get back out there.,1.1596638655462186,0.0357697484004045,119,101,17,1,False,True,35
532,2548,"Yeah, yeah, 'beached whale,' I get it.",1.1596638655462186,0.0395516700939764,119,103,13,3,False,True,38
532,2549,I was here first!,1.1596638655462186,0.0357697484004045,119,101,17,1,False,True,17
532,2550,You can stop now. They said flossing isn't necessary anymore.,1.1596638655462186,0.0430022594036319,119,105,9,5,False,True,61
532,2551,"Oh, sorry, son, the brochure said it was uninhabited.",1.1596638655462186,0.0377081523536422,119,102,15,2,False,True,53
532,2552,"Aren't you glad to be off that ship, Ishmael?",1.1596638655462186,0.0430022594036319,119,105,9,5,True,True,45
532,2553,I need some more alone time.,1.1596638655462186,0.0395516700939764,119,103,13,3,False,True,28
532,2554,"Be careful what you wish for, Jonah.",1.1596638655462186,0.0377081523536422,119,102,15,2,False,True,36
532,2555,"I wish for food and shelter, and this is the best you can do?!",1.1596638655462186,0.0395516700939764,119,103,13,3,True,True,62
532,2556,"Sorry, I thought you were traveling this weekend",1.1596638655462186,0.0377081523536422,119,102,15,2,False,False,48
532,2557,I guess I'm afraid of commitment. And harpoons.,1.1596638655462186,0.0377081523536422,119,102,15,2,False,True,47
532,2558,"Take that, Ahab!",1.1596638655462186,0.0377081523536422,119,102,15,2,False,True,16
532,2559,Looks like you're about 4 quarts of blubber low,1.1596638655462186,0.0413130059487324,119,104,11,4,False,False,47
532,2560,"Sorry, I didn't mean to whale on you. It's just my nature.",1.1596638655462186,0.0377081523536422,119,102,15,2,False,True,58
532,2561,Behold: The whale's equivalent of stepping on a Lego.,1.1596638655462186,0.0413130059487324,119,104,11,4,False,True,53
532,2562,I was waving at the ship! Not you ughhh....,1.1596638655462186,0.0357697484004045,119,101,17,1,False,True,43
532,2563,It's the palm tree you can't see I'm worried about.,1.1596638655462186,0.0377081523536422,119,102,15,2,False,True,51
532,2564,"I'm sure I'm not in 'Sea World"" anymore.",1.1596638655462186,0.0395516700939764,119,103,13,3,False,True,40
532,2565,Yes I know you're here,1.1596638655462186,0.0377081523536422,119,102,15,2,False,False,22
532,2566,"Oh, boy! You're getting old for belly rubs.",1.1596638655462186,0.0413130059487324,119,104,11,4,False,True,43
532,2567,This wasn't on Travelocity.,1.1596638655462186,0.0357697484004045,119,101,17,1,False,True,27
532,2568,I don't know about you but that workout crushed me.,1.1596638655462186,0.0413130059487324,119,104,11,4,False,True,51
532,2569,"Uh, Jonah, it's the other way around.",1.1596638655462186,0.0377081523536422,119,102,15,2,False,True,37
532,2570,"You rest here, Jonah. Jonah?",1.1596638655462186,0.0413130059487324,119,104,11,4,True,True,28
532,2571,I am covered for life!,1.1596638655462186,0.0377081523536422,119,102,15,2,False,True,22
532,2572,Does anyone have a toothpick?,1.1596638655462186,0.0413130059487324,119,104,11,4,True,True,29
532,2573,It could have been worse; it could have been a Sperm Whale!,1.1596638655462186,0.0413130059487324,119,104,11,4,False,True,59
532,2574,My top ten albums are.....,1.1596638655462186,0.0413130059487324,119,104,11,4,False,True,26
532,2575,Possession is 9/10 of the law.,1.1596638655462186,0.0430022594036319,119,105,9,5,False,True,30
532,2576,"I saw Greg Louganis make that dive, I thought I could do it.",1.1596638655462186,0.0413130059487324,119,104,11,4,False,True,60
532,2577,"I'm glad to see you too, Moby. Now get off my back!",1.1596638655462186,0.0413130059487324,119,104,11,4,False,True,51
532,2578,Move over . . . there's room enough for both of us!,1.1596638655462186,0.0413130059487324,119,104,11,4,False,True,51
532,2579,I bit off more than I could chew.,1.1596638655462186,0.0395516700939764,119,103,13,3,False,True,33
532,2580,I need to floss,1.1596638655462186,0.0377081523536422,119,102,15,2,False,False,15
532,2581,It's so nice to finally have someone to tell my troubles to.,1.1596638655462186,0.0413130059487324,119,104,11,4,False,True,60
532,2582,I meant the book.,1.1596638655462186,0.0377081523536422,119,102,15,2,False,True,17
532,2583,Now scratch a little to the left,1.1596638655462186,0.0357697484004045,119,101,17,1,False,False,32
532,2584,"A little help, fella?",1.1596638655462186,0.0377081523536422,119,102,15,2,True,True,21
532,2585,"With everything we throw in the water these days, I don't blame you!",1.1596638655462186,0.0395516700939764,119,103,13,3,False,True,68
532,2586,"Be careful what you wish for, right?",1.1596638655462186,0.0413130059487324,119,104,11,4,True,True,36
532,2587,EVIDENCE CONFIRMED: The Isle of One Man is no more.,1.1596638655462186,0.0357697484004045,119,101,17,1,False,True,51
532,2588,"""No man has an island to himself"".",1.1596638655462186,0.0377081523536422,119,102,15,2,False,True,34
532,2589,"Aw crap, beached again, did the Chinese put that island here?",1.1596638655462186,0.0395516700939764,119,103,13,3,True,True,61
532,2590,You're breaking up. Is it me? Hello?,1.1596638655462186,0.0430022594036319,119,105,9,5,True,True,36
532,2591,"Aquaman, you might have been better off with some Prozac.",1.1596638655462186,0.0377081523536422,119,102,15,2,False,True,57
532,2592,All I wanted was a hug.,1.1596638655462186,0.0377081523536422,119,102,15,2,False,True,23
532,2593,Did someone say shark,1.1596638655462186,0.0377081523536422,119,102,15,2,False,False,21
532,2594,"Hello, Asian Gardens, that was a sushi order for one, not a ton.",1.1596638655462186,0.0413130059487324,119,104,11,4,False,True,64
532,2595,"Nowadays, we're really dependent on road krill.",1.1596638655462186,0.0377081523536422,119,102,15,2,False,True,47
532,2596,You're awfully quiet dear. Is everything OK?,1.1596638655462186,0.0377081523536422,119,102,15,2,True,True,44
532,2597,I told you it was better if you got on top...,1.1596638655462186,0.0413130059487324,119,104,11,4,False,True,45
532,2598,Argh! This blows!,1.1596638655462186,0.0395516700939764,119,103,13,3,False,True,17
532,2599,That's going to leave a kriller bruise...,1.1596638655462186,0.0413130059487324,119,104,11,4,False,True,41
532,2600,"""... Jonah?...JONAH?....Hey....JOOO-NAAAAAAH!?!?!...",1.1596638655462186,0.0395516700939764,119,103,13,3,True,True,52
532,2601,I told you not to hog the shade.,1.1596638655462186,0.0395516700939764,119,103,13,3,False,True,32
532,2602,We thank you for your patience and apologize for any inconvenience,1.1596638655462186,0.0395516700939764,119,103,13,3,False,False,66
532,2603,"I prayed for floating rubber, not floating blubber!",1.1596638655462186,0.0430022594036319,119,105,9,5,False,True,51
532,2604,Since when has there been an island here?,1.1596638655462186,0.0395516700939764,119,103,13,3,True,True,41
532,2605,Tragedy strikes when released aquarium whale seeks human companionship,1.1596638655462186,0.0357697484004045,119,101,17,1,False,False,70
532,2606,You're 3 fish late on your mortgage.,1.1596638655462186,0.0395516700939764,119,103,13,3,False,True,36
532,2607,Oh oh! Trouble in Paradise?,1.1596638655462186,0.0413130059487324,119,104,11,4,True,True,27
532,2608,Dang! Thought he had a peg leg.,1.1596638655462186,0.0377081523536422,119,102,15,2,False,True,31
532,2609,"My long jump's not much, want to see my 400 meter freestyle?",1.1596638655462186,0.0430022594036319,119,105,9,5,True,True,60
532,2610,I'm telling you I'm not Herman Melville!,1.1596638655462186,0.0377081523536422,119,102,15,2,False,True,40
532,2611,Let's just cuddle.,1.1596638655462186,0.0430022594036319,119,105,9,5,False,True,18
532,2612,Due to the proliferation of misleading profile information it is suggested that first dates be in well trafficked public places.,1.1596638655462186,0.0395516700939764,119,103,13,3,False,True,128
532,2613,"Moby, you are a dickhead.",1.1596638655462186,0.0395516700939764,119,103,13,3,False,True,25
532,2614,"Just scratch right there. Ahh, thanks Cap'n Ahab.",1.1596638655462186,0.0377081523536422,119,102,15,2,False,True,49
532,2615,Your mom is an Ahab and my dad is Moby Dick but we can make it work.,1.1596638655462186,0.0357697484004045,119,101,17,1,False,True,68
532,2616,"Yes, I'm a Dick. Moby Dick.",1.1596638655462186,0.0377081523536422,119,102,15,2,False,True,27
532,2617,"Hello, did somebody call for a water taxi?",1.1596638655462186,0.0413130059487324,119,104,11,4,True,True,42
532,2618,Do you have any sunscreen? I burn easily.,1.1596638655462186,0.0357697484004045,119,101,17,1,True,True,41
532,2619,"When I wished for a deluxe seafood dinner, this really wasn't what I had in mind.",1.1596638655462186,0.0377081523536422,119,102,15,2,False,True,81
532,2620,"Just try and 'save' me, wiseguy!",1.1596638655462186,0.0395516700939764,119,103,13,3,False,True,32
532,2621,Live free and die.,1.1596638655462186,0.0413130059487324,119,104,11,4,False,True,18
532,2622,I just hate it when something gets stuck in my teeth.,1.1596638655462186,0.0395516700939764,119,103,13,3,False,True,53
532,2623,Oh stop complaining. These islands are harder to spot since you caused the sea level rise.,1.1596638655462186,0.0430022594036319,119,105,9,5,False,True,90
532,2624,"No worries, bud. I’ve gone vegan.",1.1596638655462186,0.0413130059487324,119,104,11,4,False,True,33
532,2625,"As you said, ""Life's a beach.""",1.1596638655462186,0.0395516700939764,119,103,13,3,False,False,30
532,2626,"I'm not Ishmael, but you may call me whatever you'd like.",1.1596638655462186,0.0377081523536422,119,102,15,2,False,True,57
532,2627,Tastes like chicken.,1.1583333333333334,0.0409888851049589,120,105,11,4,False,True,20
532,2628,Moby Dick finally reciprocated Ahab's unrequited love.,1.1583333333333334,0.0409888851049589,120,105,11,4,False,True,54
532,2629,Homicide: Life on the Beach,1.1583333333333334,0.0374162619368851,120,103,15,2,False,False,27
532,2630,We're all killer whales,1.1583333333333334,0.0409888851049589,120,105,11,4,False,False,23
532,2631,Hump Day in paradise,1.1583333333333334,0.0392432501169126,120,104,13,3,False,False,20
532,2632,"You just had to poke me with that pointy stick, didn't you?",1.1583333333333334,0.0374162619368851,120,103,15,2,True,True,59
532,2633,Nobody likes hugs but me.,1.1570247933884297,0.0389395669070735,121,105,13,3,False,True,25
532,2634,Can you fix it? I don't want to be known as Moby Dickless!,1.1538461538461535,0.0413723194953115,117,103,10,4,True,True,58
532,2635,I didn't think the movie lived up to the book.,1.1538461538461535,0.037642321763763,117,101,14,2,False,True,46
532,2636,A little to the left and this is the best massage ever!,1.1538461538461535,0.037642321763763,117,101,14,2,False,True,55
532,2637,"You called, Ishmael?",1.1538461538461535,0.0395513160854907,117,102,12,3,True,True,20
532,2638,Marooned animal-trainer Ted's perfected his animal-call and now needs his rollover.,1.1538461538461535,0.0395513160854907,117,102,12,3,False,True,83
532,2639,I swear this island used to be bigger.,1.1538461538461535,0.0395513160854907,117,102,12,3,False,True,38
532,2640,Sharknado's got nothin' on me.,1.1538461538461535,0.0356311966040846,117,100,16,1,False,True,30
532,2641,"Saorry, buddy, but my GPS said, ""Go straight.""",1.1538461538461535,0.037642321763763,117,101,14,2,False,False,46
532,2642,"Sorry, fella- you really do look just like that jerk Ahab!",1.1538461538461535,0.037642321763763,117,101,14,2,False,True,58
532,2643,Cartoon Whales matter!,1.1538461538461535,0.0413723194953115,117,103,10,4,False,True,22
532,2644,But inside I truly feel I'm a Cockapoo...,1.1538461538461535,0.037642321763763,117,101,14,2,False,True,41
532,2645,"The book?!! Well, perhaps you should have been more specific on your Desert Island list.",1.1538461538461535,0.0447927812607969,117,105,6,6,True,True,88
532,2646,What have I done? When you said to 'just blow it out your blowhole' I lost it!,1.1538461538461535,0.037642321763763,117,101,14,2,True,True,78
532,2647,"'The name's Johnny, not Jonah.'",1.1538461538461535,0.0356311966040846,117,100,16,1,False,False,31
532,2648,"Look, I'm sensitive enough about my weight...",1.1538461538461535,0.037642321763763,117,101,14,2,False,True,45
532,2649,"I hoped you'd get me off the island, not have you on the island.",1.1538461538461535,0.0413723194953115,117,103,10,4,False,True,64
532,2650,And a rock feels pain; And an island cries.,1.1538461538461535,0.037642321763763,117,101,14,2,False,True,43
532,2651,Nice to meet you Ishmael. Call me full.,1.1538461538461535,0.0413723194953115,117,103,10,4,False,True,39
532,2652,I was told I could find Willy here.,1.1538461538461535,0.0413723194953115,117,103,10,4,False,True,35
532,2653,"Her dream came true. She was stranded on an island with the man she loved. She had never known that he used to talk behind her back; telling his friends she was a big, fat whale.",1.1538461538461535,0.0413723194953115,117,103,10,4,False,True,178
532,2654,"Sorry Jonah, I didn't account for the change is sea level",1.1538461538461535,0.0395513160854907,117,102,12,3,False,False,57
532,2655,"""And then she swam away like she didn't even know me"".",1.1538461538461535,0.0395513160854907,117,102,12,3,False,True,54
532,2656,Aruuumpaaaa (translation Oops).,1.1538461538461535,0.0356311966040846,117,100,16,1,False,True,31
532,2657,"Yes, my name is Jonah, but I called Uber.",1.1538461538461535,0.0413723194953115,117,103,10,4,False,True,41
532,2658,Sorry...I thought I was jumping the shark.,1.1538461538461535,0.0413723194953115,117,103,10,4,False,True,42
532,2659,I have a lot of social anxiety about people not wanting me around.,1.1538461538461535,0.037642321763763,117,101,14,2,False,True,66
532,2660,Each of them ran out of luck that day.....,1.1538461538461535,0.0413723194953115,117,103,10,4,False,True,42
532,2661,I don't care what they say about Global Warming. The water is COLD!,1.1538461538461535,0.0413723194953115,117,103,10,4,False,True,67
532,2662,"Well, why'd you think we were called sperm whales?",1.1538461538461535,0.0413723194953115,117,103,10,4,True,True,50
532,2663,Forget 'Ismael'...call him an ambulance!,1.1538461538461535,0.0413723194953115,117,103,10,4,False,True,40
532,2664,Two out of three?,1.1538461538461535,0.0395513160854907,117,102,12,3,True,True,17
532,2665,Yeah? You try swimming thousands of miles and singing at the same time.,1.1538461538461535,0.037642321763763,117,101,14,2,True,True,71
532,2666,"Ishmael, I'll take the story from here.",1.1538461538461535,0.037642321763763,117,101,14,2,False,True,39
532,2667,"...Shouldn't have used 100,000 lb Test line!",1.1538461538461535,0.0413723194953115,117,103,10,4,False,True,44
532,2668,Oh come on. I've already lost 5000 pounds on the Low Krill Diet.,1.1538461538461535,0.0413723194953115,117,103,10,4,False,True,64
532,2669,Ahab. Ahab?! AHAB!!,1.1538461538461535,0.0395513160854907,117,102,12,3,True,True,19
532,2670,Call me Moby.,1.1538461538461535,0.0356311966040846,117,100,16,1,False,True,13
532,2671,I'm lost; can you help me out?,1.1538461538461535,0.0413723194953115,117,103,10,4,True,True,30
532,2672,I thought you were the Wicked Witch of the West.,1.1538461538461535,0.0431164821935865,117,104,8,5,False,True,48
532,2673,Last time I ever use a discount travel site,1.1538461538461535,0.0395513160854907,117,102,12,3,False,False,43
532,2674,"Don't wait up honey, Jonah's giving me a ride",1.1538461538461535,0.0413723194953115,117,103,10,4,False,False,45
532,2675,The last stand of Cap'N Crunch,1.1538461538461535,0.0431164821935865,117,104,8,5,False,False,30
532,2676,I never said that you were fat.,1.1538461538461535,0.0395513160854907,117,102,12,3,False,True,31
532,2677,"Oh whale, guess isle just rest here.",1.1538461538461535,0.0356311966040846,117,100,16,1,False,True,36
532,2678,I don't know...We just clicked.,1.1538461538461535,0.037642321763763,117,101,14,2,False,True,31
532,2679,They called me Ishmael.,1.1538461538461535,0.0395513160854907,117,102,12,3,False,True,23
532,2680,Who you calling 'blubber-butt'. Ahab?,1.1538461538461535,0.0395513160854907,117,102,12,3,True,True,37
532,2681,"Life's a beach, isn't it?",1.1538461538461535,0.0395513160854907,117,102,12,3,True,True,25
532,2682,I think you got it this time. My back feels great!,1.1538461538461535,0.0334995515658225,117,99,18,0,False,True,50
532,2683,Sorry for the palm tree.,1.1538461538461535,0.037642321763763,117,101,14,2,False,True,24
532,2684,Jonah misunderstood and tried to swallow the whale.,1.1538461538461535,0.0413723194953115,117,103,10,4,False,True,51
532,2685,Another game of Twister?,1.1538461538461535,0.0395513160854907,117,102,12,3,True,True,24
532,2686,"The menu said ""Isle of Man"" with date sauce",1.1538461538461535,0.0395513160854907,117,102,12,3,False,False,43
532,2687,Maybe calling Ahab Rescue Service wasn't such a good idea.,1.1538461538461535,0.037642321763763,117,101,14,2,False,True,58
532,2688,"Tragically, Friday discovers that Moby is freaked by Shark Week too!",1.1538461538461535,0.0431164821935865,117,104,8,5,False,True,68
532,2689,"In my defense, he did say ""blow me"".",1.1538461538461535,0.0395513160854907,117,102,12,3,False,True,36
532,2690,Sorry; Autopilot's still in beta.,1.1538461538461535,0.0413723194953115,117,103,10,4,False,True,33
532,2691,Darn! I knew I should have trained before signing up for the high jump.,1.1538461538461535,0.0431164821935865,117,104,8,5,False,True,71
